Month,Karachi Area,Crm Cd Desc,Crime Count,Suspect_Age,Suspect_Gender,Occupation,Education_Level,Crime_Motive,Reference_Source
2022-02,Saddar,THEFT OF IDENTITY,3,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-03,Clifton,BATTERY - SIMPLE ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Clifton,BIKE - STOLEN,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Clifton,BURGLARY,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Clifton,BURGLARY FROM VEHICLE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Clifton,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Clifton,PICKPOCKET,1,15-25,Male,Street Vendor,Primary,Survival,"Dawn News Investigation, 2022"
2022-03,Clifton,THEFT OF IDENTITY,10,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-03,Clifton,THEFT PLAIN - PETTY ($950 & UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Clifton,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Clifton,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Defence,BATTERY - SIMPLE ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Defence,"BUNCO, GRAND THEFT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Defence,"BUNCO, PETTY THEFT",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Defence,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Defence,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Defence,DOCUMENT FORGERY / STOLEN FELONY,5,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-03,Defence,THEFT FROM MOTOR VEHICLE - ATTEMPT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Defence,THEFT OF IDENTITY,6,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-03,Defence,THEFT PLAIN - PETTY ($950 & UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Defence,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulistan-e-Johar,BATTERY - SIMPLE ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulistan-e-Johar,DOCUMENT FORGERY / STOLEN FELONY,4,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-03,Gulistan-e-Johar,EXTORTION,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulistan-e-Johar,INTIMATE PARTNER - SIMPLE ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulistan-e-Johar,STALKING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulistan-e-Johar,THEFT OF IDENTITY,6,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-03,Gulistan-e-Johar,THEFT PLAIN - PETTY ($950 & UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulistan-e-Johar,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulistan-e-Johar,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulistan-e-Johar,VEHICLE - STOLEN,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulshan-e-Iqbal,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulshan-e-Iqbal,"BUNCO, GRAND THEFT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulshan-e-Iqbal,BURGLARY,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulshan-e-Iqbal,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulshan-e-Iqbal,DOCUMENT FORGERY / STOLEN FELONY,3,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-03,Gulshan-e-Iqbal,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulshan-e-Iqbal,INTIMATE PARTNER - SIMPLE ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulshan-e-Iqbal,THEFT OF IDENTITY,7,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-03,Gulshan-e-Iqbal,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulshan-e-Iqbal,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Gulshan-e-Iqbal,VIOLATION OF RESTRAINING ORDER,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Korangi,BIKE - STOLEN,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Korangi,"BUNCO, GRAND THEFT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Korangi,DOCUMENT FORGERY / STOLEN FELONY,1,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-03,Korangi,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Korangi,ROBBERY,2,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2022-03,Korangi,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Korangi,THEFT OF IDENTITY,4,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-03,Korangi,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Korangi,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Landhi,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Landhi,BATTERY - SIMPLE ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Landhi,CRIMINAL THREATS - NO WEAPON DISPLAYED,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Landhi,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Landhi,DOCUMENT FORGERY / STOLEN FELONY,1,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-03,Landhi,INTIMATE PARTNER - SIMPLE ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Landhi,ORAL COPULATION,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Landhi,OTHER MISCELLANEOUS CRIME,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Landhi,THEFT OF IDENTITY,6,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-03,Landhi,THEFT PLAIN - PETTY ($950 & UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Landhi,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Landhi,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Liaquatabad,ARSON,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Liaquatabad,BATTERY - SIMPLE ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Liaquatabad,CRIMINAL THREATS - NO WEAPON DISPLAYED,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Liaquatabad,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Liaquatabad,DISTURBING THE PEACE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Liaquatabad,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Liaquatabad,THEFT OF IDENTITY,8,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-03,Liaquatabad,THEFT PLAIN - PETTY ($950 & UNDER),5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Liaquatabad,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Liaquatabad,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Nazimabad,BATTERY - SIMPLE ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Nazimabad,"BUNCO, GRAND THEFT",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Nazimabad,BURGLARY FROM VEHICLE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Nazimabad,CONTEMPT OF COURT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Nazimabad,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Nazimabad,DOCUMENT FORGERY / STOLEN FELONY,1,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-03,Nazimabad,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Nazimabad,INTIMATE PARTNER - SIMPLE ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Nazimabad,OTHER MISCELLANEOUS CRIME,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Nazimabad,THEFT OF IDENTITY,14,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-03,Nazimabad,THEFT PLAIN - PETTY ($950 & UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Nazimabad,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Nazimabad,UNAUTHORIZED COMPUTER ACCESS,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Orangi Town,"BUNCO, GRAND THEFT",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Orangi Town,BURGLARY,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Orangi Town,BURGLARY FROM VEHICLE,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Orangi Town,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Orangi Town,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Orangi Town,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Orangi Town,INTIMATE PARTNER - SIMPLE ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Orangi Town,ROBBERY,1,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2022-03,Orangi Town,THEFT OF IDENTITY,8,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-03,Orangi Town,THEFT PLAIN - PETTY ($950 & UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Orangi Town,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Orangi Town,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,BATTERY - SIMPLE ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,BRANDISH WEAPON,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,"BUNCO, GRAND THEFT",17,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,BURGLARY,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,BURGLARY FROM VEHICLE,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,DOCUMENT FORGERY / STOLEN FELONY,8,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-03,Other,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,INTIMATE PARTNER - SIMPLE ASSAULT,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,OTHER MISCELLANEOUS CRIME,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,THEFT OF IDENTITY,96,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-03,Other,THEFT PLAIN - PETTY ($950 & UNDER),11,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,UNAUTHORIZED COMPUTER ACCESS,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Other,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Saddar,"BUNCO, GRAND THEFT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Saddar,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Saddar,INTIMATE PARTNER - SIMPLE ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Saddar,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-03,Saddar,THEFT OF IDENTITY,3,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-03,Saddar,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Clifton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Clifton,BATTERY - SIMPLE ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Clifton,"BUNCO, PETTY THEFT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Clifton,BURGLARY,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Clifton,BURGLARY FROM VEHICLE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Clifton,"BURGLARY FROM VEHICLE, ATTEMPTED",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Clifton,DOCUMENT FORGERY / STOLEN FELONY,2,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-04,Clifton,INTIMATE PARTNER - SIMPLE ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Clifton,OTHER MISCELLANEOUS CRIME,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Clifton,SHOPLIFTING - PETTY THEFT ($950 & UNDER),3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Clifton,STALKING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Clifton,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Clifton,THEFT OF IDENTITY,9,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-04,Clifton,THEFT PLAIN - PETTY ($950 & UNDER),3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Clifton,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,BIKE - STOLEN,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,BURGLARY,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,BURGLARY FROM VEHICLE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,DOCUMENT FORGERY / STOLEN FELONY,2,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-04,Defence,DOCUMENT WORTHLESS ($200.01 & OVER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,INTIMATE PARTNER - AGGRAVATED ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,INTIMATE PARTNER - SIMPLE ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,STALKING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,THEFT OF IDENTITY,12,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-04,Defence,THEFT PLAIN - PETTY ($950 & UNDER),2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,VIOLATION OF COURT ORDER,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Defence,VIOLATION OF RESTRAINING ORDER,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulistan-e-Johar,BATTERY - SIMPLE ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulistan-e-Johar,"BUNCO, GRAND THEFT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulistan-e-Johar,BURGLARY,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulistan-e-Johar,BURGLARY FROM VEHICLE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulistan-e-Johar,DISTURBING THE PEACE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulistan-e-Johar,DOCUMENT FORGERY / STOLEN FELONY,2,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-04,Gulistan-e-Johar,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulistan-e-Johar,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulistan-e-Johar,INTIMATE PARTNER - SIMPLE ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulistan-e-Johar,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulistan-e-Johar,THEFT OF IDENTITY,13,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-04,Gulistan-e-Johar,THEFT PLAIN - PETTY ($950 & UNDER),4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulistan-e-Johar,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulistan-e-Johar,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulshan-e-Iqbal,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulshan-e-Iqbal,"BUNCO, GRAND THEFT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulshan-e-Iqbal,BURGLARY,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulshan-e-Iqbal,BURGLARY FROM VEHICLE,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulshan-e-Iqbal,DISTURBING THE PEACE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulshan-e-Iqbal,DOCUMENT FORGERY / STOLEN FELONY,1,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-04,Gulshan-e-Iqbal,INTIMATE PARTNER - AGGRAVATED ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulshan-e-Iqbal,INTIMATE PARTNER - SIMPLE ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulshan-e-Iqbal,ORAL COPULATION,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulshan-e-Iqbal,THEFT OF IDENTITY,10,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-04,Gulshan-e-Iqbal,THEFT PLAIN - PETTY ($950 & UNDER),2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulshan-e-Iqbal,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulshan-e-Iqbal,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Gulshan-e-Iqbal,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Korangi,BATTERY - SIMPLE ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Korangi,"BUNCO, ATTEMPT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Korangi,BURGLARY,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Korangi,DISTURBING THE PEACE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Korangi,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Korangi,FALSE IMPRISONMENT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Korangi,INTIMATE PARTNER - SIMPLE ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Korangi,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-04,Korangi,THEFT OF IDENTITY,14,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
