X,Y,CCN,REPORT_DAT,START_DATE,END_DATE,BLOCK,OFFENSE,METHOD,SHIFT,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,BID,XBLOCK,YBLOCK,LATITUDE,LONGITUDE,OBJECTID,OCTO_RECORD_ID
397837,136946,19115929,2019/07/03 16:59:10+00,2019/06/15 20:15:05+00,2019/06/15 20:25:36+00,900 - 999 BLOCK OF PALMER ALLEY NW,THEFT/OTHER,OTHERS,DAY,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,DOWNTOWN,397837,136946,38.9003639656,-77.0249356086,939830747,
401535,131621,19174538,2019/10/01 00:57:13+00,2019/09/30 18:50:20+00,2019/09/30 19:05:18+00,3033 - 3097 BLOCK OF STANTON ROAD SE,SEX ABUSE,OTHERS,EVENING,8,8E,7,704,Cluster 38,007404 1,007404,Precinct 117,,401535,131621,38.8523955812,-76.982316025,939830750,
399852,143321,19134019,2019/07/31 01:07:43+00,2019/07/31 00:10:24+00,2019/07/31 00:38:10+00,300  - 399 BLOCK OF RIGGS ROAD NE,THEFT/OTHER,OTHERS,EVENING,4,4B,4,406,Cluster 19,009505 3,009505,Precinct 65,,399852,143321,38.9577945906,-77.001707556,939830768,
396986,140220,19037372,2019/03/05 07:26:17+00,2019/03/05 02:30:07+00,2019/03/05 03:00:54+00,3200 - 3299 BLOCK OF HIATT PLACE NW,MOTOR VEHICLE THEFT,OTHERS,MIDNIGHT,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,,396986,140220,38.929854742,-77.034760522,939830815,
395213,137947,19043451,2019/03/15 00:52:24+00,2019/03/14 23:49:22+00,,2600 - 2699 BLOCK OF P STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2E,2,206,Cluster 4,000101 1,000101,Precinct 5,,395213,137947,38.9093709497,-77.0551927129,939830816,
404382.469999999,137180.399999999,19219037,2019/12/09 01:16:51+00,2019/12/08 23:32:40+00,2019/12/09 01:17:00+00,3601 - 3764 BLOCK OF HAYES STREET NE,ROBBERY,OTHERS,EVENING,7,7D,6,601,Cluster 30,009602 2,009602,Precinct 100,,404382.47,137180.4,38.9024672607,-76.9494762907,939830835,
397229,138854,19221511,2019/12/13 01:37:33+00,2019/12/11 08:00:58+00,2019/12/12 21:30:21+00,2000 - 2099 BLOCK OF 14TH STREET NW,BURGLARY,OTHERS,EVENING,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,,397229,138854,38.9175501783,-77.0319524842,939830836,
397799,141494,19221926,2019/12/13 21:02:04+00,2019/12/13 16:38:20+00,2019/12/13 17:21:04+00,4100  - 4199 BLOCK OF GEORGIA AVENUE NW,THEFT F/AUTO,OTHERS,EVENING,4,4C,4,404,Cluster 18,002503 1,002503,Precinct 47,,397799,141494,38.9413337274,-77.0253882636,939830837,
397700,138792,19223905,2019/12/17 03:27:17+00,2019/12/16 22:07:45+00,2019/12/16 22:09:53+00,1000 - 1099 BLOCK OF U STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 22,,397700,138792,38.9169930207,-77.0265211617,939830838,
400511,138028,19175880,2019/10/03 01:54:06+00,2019/10/01 19:00:23+00,2019/10/01 19:10:50+00,1400 - 1499 BLOCK OF BRENTWOOD PARKWAY NE,THEFT/OTHER,OTHERS,EVENING,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,,400511,138028,38.9101135129,-76.9941082581,939830853,
397318,139543,19175370,2019/10/02 03:59:20+00,2019/10/02 02:43:21+00,,1300 - 1399 BLOCK OF EUCLID STREET NW,ASSAULT W/DANGEROUS WEAPON,OTHERS,MIDNIGHT,1,1B,3,304,Cluster 2,003600 1,003600,Precinct 23,,397318,139543,38.9237571897,-77.0309289143,939830885,
399995,134294,19084989,2019/05/17 23:34:36+00,2019/05/17 22:20:23+00,2019/05/17 22:26:33+00,400 - 499 BLOCK OF M STREET SE,THEFT/OTHER,OTHERS,EVENING,8,6D,1,106,Cluster 27,007201 2,007201,Precinct 131,CAPITOL RIVERFRONT,399995,134294,38.8764764112,-77.000057622,939830893,
397655,139819,19143832,2019/08/15 03:55:48+00,2019/08/15 01:13:37+00,2019/08/15 01:45:30+00,2800 - 2899 BLOCK OF 11TH STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,1,1B,3,304,Cluster 2,003500 1,003500,Precinct 37,,397655,139819,38.9262444491,-77.0270435621,939830919,
397921,138345,19182152,2019/10/12 04:27:44+00,2019/10/11 23:43:58+00,2019/10/12 04:10:15+00,1700 - 1709 BLOCK OF 9TH STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,2,6E,3,307,Cluster 7,004901 1,004901,Precinct 21,,397921,138345,38.9129668462,-77.0239714706,939830953,
397653,140207,19204685,2019/11/16 19:53:46+00,2019/11/15 20:50:44+00,2019/11/15 20:55:01+00,1000 - 1099 BLOCK OF KENYON STREET NW,THEFT/OTHER,OTHERS,DAY,1,1A,3,302,Cluster 2,003100 2,003100,Precinct 38,,397653,140207,38.9297396687,-77.0270679537,939830954,
400276,130895,19230534,2019/12/28 08:24:31+00,2019/12/28 08:07:18+00,,2900 - 2917 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,THEFT/OTHER,OTHERS,MIDNIGHT,8,8C,7,707,Cluster 39,010400 3,010400,Precinct 123,,400276,130895,38.845856752,-76.9968206319,939830965,
397563,136543,19099959,2019/06/09 02:01:21+00,2019/05/23 23:20:42+00,2019/06/03 14:40:56+00,500 - 599 BLOCK OF 12TH STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,DOWNTOWN,397563,136543,38.8967328794,-77.0280929197,939831001,
396167,136956,19125805,2019/07/18 18:59:51+00,2019/07/18 17:24:56+00,2019/07/18 17:29:43+00,1900 - 1999 BLOCK OF PENNSYLVANIA AVENUE NW,THEFT/OTHER,OTHERS,DAY,2,2B,2,207,Cluster 6,010700 1,010700,Precinct 17,GOLDEN TRIANGLE,396167,136956,38.9004483535,-77.0441878426,939831014,
397611,138370,19158984,2019/09/07 07:48:39+00,2019/09/07 03:30:34+00,2019/09/07 06:00:11+00,1700 - 1799 BLOCK OF VERMONT AVENUE NW,THEFT F/AUTO,OTHERS,MIDNIGHT,2,2F,3,307,Cluster 7,005001 1,005001,Precinct 16,,397611,138370,38.9131912666,-77.0275459469,939831046,
401257,135710,19121108,2019/07/11 13:40:28+00,2019/07/10 23:00:16+00,2019/07/11 12:45:07+00,1 - 99 BLOCK OF 14TH STREET SE,THEFT F/AUTO,OTHERS,DAY,6,6B,1,107,Cluster 26,006700 1,006700,Precinct 88,,401257,135710,38.8892313868,-76.9855112487,939831053,
401279,140329,19125037,2019/07/17 15:33:57+00,2019/07/17 14:24:47+00,2019/07/17 15:05:02+00,1400 - 1499 BLOCK OF KEARNY STREET NE,THEFT/OTHER,OTHERS,DAY,5,5B,5,504,Cluster 22,009301 4,009301,Precinct 73,,401279,140329,38.9308408859,-76.9852490638,939831054,
404105,139186,19191941,2019/10/26 22:49:40+00,2019/10/20 21:00:52+00,2019/10/26 21:00:27+00,2400 BLOCK OF MARKET STREET NE,THEFT/OTHER,OTHERS,EVENING,5,5C,5,503,Cluster 24,009000 3,009000,Precinct 139,,404105,139186,38.9205357239,-76.952663139,939831074,
401543,135958,19196607,2019/11/02 22:18:58+00,2019/11/02 20:13:06+00,2019/11/02 20:14:11+00,100 - 199 BLOCK OF 16TH STREET NE,THEFT/OTHER,OTHERS,EVENING,7,6A,1,108,Cluster 26,008002 1,008002,Precinct 86,,401543,135958,38.8914650081,-76.9822141264,939831075,
399211,133853,19195038,2019/10/31 16:28:20+00,2019/10/31 16:23:34+00,2019/10/31 16:25:04+00,1400 - 1499 BLOCK OF SOUTH CAPITOL STREET,THEFT/OTHER,OTHERS,DAY,8,6D,1,106,Cluster 27,007201 1,007201,Precinct 131,CAPITOL RIVERFRONT,399211,133853,38.8725033535,-77.0090922395,939831085,
400212,137949,19219532,2019/12/09 22:15:32+00,2019/12/09 21:55:18+00,,1300 - 1399 BLOCK OF 5TH STREET NE,THEFT F/AUTO,OTHERS,EVENING,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,,400212,137949,38.9094019768,-76.997555701,939831098,
400387,137463,19401473,2019/10/11 01:45:24+00,2019/10/10 12:30:00+00,2019/10/11 00:30:00+00,700 - 799 BLOCK OF FLORIDA AVENUE NE,THEFT F/AUTO,OTHERS,EVENING,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,,400387,137463,38.9050238607,-76.9955382751,939831116,
392607,143559,19153490,2019/08/30 02:53:56+00,2019/08/30 00:52:38+00,2019/08/30 01:50:10+00,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,THEFT/OTHER,OTHERS,EVENING,3,3E,2,202,Cluster 11,001100 2,001100,Precinct 32,,392607,143559,38.9599074542,-77.0852995778,939831139,
397496,136376,19219859,2019/12/10 11:01:38+00,2019/12/10 10:33:26+00,,1200 - 1299 BLOCK OF PENNSYLVANIA AVENUE NW,THEFT/OTHER,OTHERS,MIDNIGHT,2,2C,2,209,Cluster 8,005802 3,005802,Precinct 129,DOWNTOWN,397496,136376,38.8952282943,-77.0288646645,939831141,
396384,137427,19197440,2019/11/04 07:15:13+00,2019/11/04 02:00:32+00,2019/11/04 04:45:09+00,1100 - 1199 BLOCK OF 18TH STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,2,2B,2,207,Cluster 6,010700 1,010700,Precinct 17,GOLDEN TRIANGLE,396384,137427,38.9046922074,-77.0416886889,939831150,
400232,135255,19144553,2019/08/16 01:52:00+00,2019/08/16 01:25:58+00,2019/08/16 01:52:17+00,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,THEFT/OTHER,OTHERS,EVENING,6,6B,1,107,Cluster 26,006500 1,006500,Precinct 89,CAPITOL HILL,400232,135255,38.8851334424,-76.9973260165,939831172,
397833,138469,19145150,2019/08/17 00:16:17+00,2019/07/18 17:46:03+00,2019/08/16 21:45:09+00,900 - 999 BLOCK OF S STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,,397833,138469,38.9140836673,-77.0249865273,939831173,
396307.07,137186.460000001,19129065,2019/07/23 23:07:34+00,2019/07/19 21:00:32+00,2019/07/20 00:00:56+00,1800 - 1899 BLOCK OF K STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2B,2,207,Cluster 6,010700 1,010700,Precinct 17,GOLDEN TRIANGLE,396307.07,137186.46,38.9025250187,-77.0425743177,939831210,
397083,140096,19146141,2019/08/18 19:30:09+00,2019/08/18 11:03:03+00,2019/08/18 11:41:59+00,1400 - 1451 BLOCK OF IRVING STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1A,3,302,Cluster 2,002802 3,002802,Precinct 36,,397083,140096,38.928738039,-77.0336412921,939831211,
392607,143559,19135208,2019/08/01 20:15:37+00,2019/08/01 19:46:29+00,,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,THEFT/OTHER,OTHERS,EVENING,3,3E,2,202,Cluster 11,001004 1,001004,Precinct 31,,392607,143559,38.9599074542,-77.0852995778,939831212,
397422,140620,19045645,2019/03/18 13:56:23+00,2019/03/17 20:30:24+00,2019/03/18 12:00:51+00,3500 - 3599 BLOCK OF 13TH STREET NW,THEFT F/AUTO,OTHERS,DAY,1,1A,4,408,Cluster 2,002900 2,002900,Precinct 42,,397422,140620,38.9334594516,-77.0297336282,939831223,
397746,137450,19008650,2019/01/16 03:54:36+00,2019/01/15 20:30:18+00,2019/01/16 02:30:10+00,1100 - 1199 BLOCK OF 10TH STREET NW,THEFT F/AUTO,OTHERS,EVENING,2,2F,3,307,Cluster 8,004902 3,004902,Precinct 129,,397746,137450,38.9049039473,-77.0259863335,939831224,
396217.890000001,138008.23,19027109,2019/02/16 00:15:54+00,2019/02/15 16:13:18+00,,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,EVENING,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 14,GOLDEN TRIANGLE,396217.89,138008.23,38.9099274291,-77.0436069637,939831229,
398683,138348,19098484,2019/06/06 22:50:18+00,2019/06/06 21:00:19+00,2019/06/06 21:03:13+00,1700 - 1779 BLOCK OF 3RD STREET NW,THEFT/OTHER,OTHERS,EVENING,5,5E,3,308,Cluster 21,004600 2,004600,Precinct 19,,398683,138348,38.9129953434,-77.0151853964,939831233,
395860,137710,19040724,2019/03/10 22:08:22+00,2019/03/10 21:12:57+00,2019/03/10 22:01:39+00,2100 - 2199 BLOCK OF N STREET NW,THEFT F/AUTO,OTHERS,EVENING,2,2B,2,208,Cluster 5,005501 1,005501,Precinct 4,,395860,137710,38.9072392579,-77.0477315645,939831237,
401642,140407,19049018,2019/03/24 03:59:33+00,2019/03/23 19:48:45+00,2019/03/23 20:17:04+00,3300 - 3399 BLOCK OF 17TH STREET NE,THEFT F/AUTO,OTHERS,MIDNIGHT,5,5B,5,504,Cluster 22,009301 1,009301,Precinct 70,,401642,140407,38.9315429305,-76.9810623333,939831238,
400459,130727,19141976,2019/08/12 05:05:25+00,2019/08/12 03:54:48+00,,3000 - 3099 BLOCK OF 8TH STREET SE,ROBBERY,OTHERS,MIDNIGHT,8,8C,7,705,Cluster 39,010400 1,010400,Precinct 123,,400459,130727,38.8443432571,-76.9947126847,939831254,
398358,137251,19153615,2019/08/30 06:13:39+00,2019/08/30 02:30:31+00,2019/08/30 04:20:48+00,1000 - 1089 BLOCK OF 5TH STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,6,6E,1,101,Cluster 8,004703 2,004703,Precinct 1,MOUNT VERNON TRIANGLE CID,398358,137251,38.9031126416,-77.0189301188,939831304,
397171,137408,19066359,2019/04/19 13:53:38+00,2019/04/19 13:20:10+00,2019/04/19 13:21:26+00,1100 - 1199 BLOCK OF VERMONT AVENUE NW,THEFT/OTHER,OTHERS,DAY,2,2F,2,207,Cluster 8,010100 3,010100,Precinct 17,DOWNTOWN,397171,137408,38.904523934,-77.0326153266,939831312,
401003,138369,19095030,2019/06/01 23:04:16+00,2019/06/01 18:39:53+00,,1900 - 1999 BLOCK OF FAIRVIEW AVENUE NE,THEFT F/AUTO,OTHERS,EVENING,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,,401003,138369,38.9131849329,-76.988435085,939831314,
396480,136929,19110943,2019/06/25 22:39:35+00,2019/06/25 20:00:14+00,2019/06/25 22:00:47+00,1700 - 1799 BLOCK OF H STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2B,2,207,Cluster 6,010700 1,010700,Precinct 17,GOLDEN TRIANGLE,396480,136929,38.900206437,-77.0405793576,939831316,
396294,140601,19137791,2019/08/05 21:02:36+00,2019/08/05 20:02:09+00,2019/08/05 21:02:44+00,1800 - 1899 BLOCK OF MONROE STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1D,3,302,Cluster 2,002703 2,002703,Precinct 40,,396294,140601,38.9332842601,-77.0427434281,939831347,
396839,140889,19167398,2019/09/20 02:30:43+00,2019/09/19 22:24:29+00,2019/09/20 02:31:03+00,3517 - 3648 BLOCK OF 16TH STREET NW,ASSAULT W/DANGEROUS WEAPON,KNIFE,EVENING,1,1D,3,302,Cluster 2,002704 2,002704,Precinct 40,,396839,140889,38.9358807803,-77.0364589572,939831351,
400121,137998,19215738,2019/12/03 23:55:42+00,2019/12/03 14:00:13+00,2019/12/03 23:25:04+00,1300 - 1399 BLOCK OF 4TH STREET NE,THEFT F/AUTO,OTHERS,EVENING,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,,400121,137998,38.9098434028,-76.9986048962,939831359,
398315,136717,19217291,2019/12/06 12:48:25+00,2019/12/06 11:29:24+00,,500 - 599 BLOCK OF G STREET NW,THEFT/OTHER,OTHERS,DAY,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 143,DOWNTOWN,398315,136717,38.8983020975,-77.0194245427,939831360,
402913,133849,19217519,2019/12/06 21:00:03+00,2019/12/06 19:22:15+00,2019/12/06 20:45:35+00,1400 - 1459 BLOCK OF 29TH STREET SE,ROBBERY,OTHERS,EVENING,7,7B,6,605,Cluster 34,007709 2,007709,Precinct 111,,402913,133849,38.872462849,-76.9664313319,939831361,
402348,140306,19220144,2019/12/10 23:04:05+00,2019/12/10 21:53:54+00,2019/12/10 23:04:14+00,2206 - 2399 BLOCK OF RHODE ISLAND AVENUE NE,THEFT/OTHER,OTHERS,EVENING,5,5C,5,503,Cluster 22,011100 2,011100,Precinct 71,,402348,140306,38.9306314885,-76.9729201746,939831362,
397920,137620,19167997,2019/09/20 23:36:45+00,2019/09/20 01:00:04+00,2019/09/20 22:10:13+00,1200 - 1299 BLOCK OF 9TH STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2F,3,307,Cluster 7,004902 2,004902,Precinct 129,,397920,137620,38.9064357956,-77.0239808049,939831417,
396046,138387,19090956,2019/05/26 20:39:42+00,2019/05/26 19:41:53+00,2019/05/26 20:39:50+00,1700 - 1799 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,EVENING,2,2B,2,208,Cluster 6,005502 1,005502,Precinct 14,DUPONT CIRCLE,396046,138387,38.9133387609,-77.0455910014,939831428,
396168,137321,19046444,2019/03/19 20:29:56+00,2019/03/18 20:00:26+00,2019/03/19 09:00:47+00,1900 - 1999 BLOCK OF L STREET NW,BURGLARY,OTHERS,EVENING,2,2B,2,207,Cluster 6,010700 1,010700,Precinct 17,GOLDEN TRIANGLE,396168,137321,38.9037364071,-77.0441783507,939831440,
396231,137578,19053006,2019/03/30 01:23:21+00,2019/03/29 22:00:49+00,2019/03/29 22:10:53+00,1200 - 1219 BLOCK OF 19TH STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 17,GOLDEN TRIANGLE,396231,137578,38.9060518253,-77.0434534469,939831441,
398278.57,141723.82,19008380,2019/01/15 23:41:35+00,2019/01/12 00:20:53+00,2019/01/12 00:33:00+00,22  - 26 BLOCK OF GRANT CIRCLE NW,THEFT F/AUTO,OTHERS,EVENING,4,4C,4,407,Cluster 18,002301 1,002301,Precinct 46,,398278.57,141723.82,38.9434050826,-77.0198570597,939831442,
402248,133774,19043877,2019/03/15 18:46:51+00,2019/03/15 15:54:31+00,2019/03/15 18:10:29+00,2200 - 2299 BLOCK OF MINNESOTA AVENUE SE,THEFT/OTHER,OTHERS,DAY,8,8A,6,607,Cluster 34,007601 2,007601,Precinct 133,,402248,133774,38.8717891703,-76.9740948669,939831444,
394449,137479,19200284,2019/11/08 23:26:41+00,2019/11/08 16:55:22+00,2019/11/08 17:00:36+00,3200 - 3275 BLOCK OF M STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2E,2,206,Cluster 4,000202 3,000202,Precinct 6,GEORGETOWN,394449,137479,38.9051505514,-77.0639976245,939831478,
397900,138911,19181745,2019/10/11 19:07:20+00,2019/10/11 17:25:19+00,2019/10/11 18:24:52+00,900 - 913 BLOCK OF FLORIDA AVENUE NW,THEFT/OTHER,OTHERS,EVENING,1,1B,3,305,Cluster 3,004401 3,004401,Precinct 137,,397900,138911,38.9180655126,-77.0242153378,939831488,
396659,137377,19181812,2019/10/11 19:55:26+00,2019/10/11 19:03:02+00,2019/10/11 19:55:36+00,1100 - 1129 BLOCK OF 17TH STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2B,2,207,Cluster 6,010700 1,010700,Precinct 17,GOLDEN TRIANGLE,396659,137377,38.9042428782,-77.0385179844,939831489,
398596,137118,19208643,2019/11/22 06:03:30+00,2019/11/21 15:00:13+00,2019/11/21 23:00:59+00,900 - 999 BLOCK OF 4TH STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,6,6E,1,101,Cluster 8,004702 2,004702,Precinct 1,MOUNT VERNON TRIANGLE CID,398596,137118,38.9019149429,-77.0161860173,939831514,
394450,137863,19140682,2019/08/10 04:06:34+00,2019/08/10 03:08:34+00,2019/08/10 04:03:11+00,1401 - 1498 BLOCK OF WISCONSIN AVENUE NW,THEFT/OTHER,OTHERS,MIDNIGHT,2,2E,2,206,Cluster 4,000102 2,000102,Precinct 5,GEORGETOWN,394450,137863,38.9086097622,-77.0639891987,939831576,
397769,144596,19003929,2019/01/07 16:40:31+00,2019/01/07 16:05:16+00,,6500  - 6599 BLOCK OF PINEY BRANCH ROAD NW,THEFT/OTHER,OTHERS,DAY,4,4B,4,402,Cluster 17,001901 4,001901,Precinct 59,,397769,144596,38.9692772885,-77.0257444006,939831640,
396307,137321,19212245,2019/11/27 17:13:18+00,2019/11/27 16:15:15+00,2019/11/27 17:00:52+00,1800 - 1899 BLOCK OF L STREET NW,THEFT/OTHER,OTHERS,DAY,2,2B,2,207,Cluster 6,010700 1,010700,Precinct 17,GOLDEN TRIANGLE,396307,137321,38.9037370021,-77.0425758481,939831653,
394622,137482,19212319,2019/11/27 23:59:37+00,2019/11/27 18:25:45+00,2019/11/27 18:30:40+00,3100 - 3199 BLOCK OF M STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2E,2,206,Cluster 4,000102 3,000102,Precinct 5,GEORGETOWN,394622,137482,38.9051786519,-77.0620031271,939831654,
398272,137126,19004250,2019/01/08 01:28:12+00,2019/01/07 19:30:45+00,2019/01/08 01:00:27+00,904 - 999 BLOCK OF 6TH STREET NW,THEFT F/AUTO,OTHERS,EVENING,6,6E,1,101,Cluster 8,004702 4,004702,Precinct 1,MOUNT VERNON TRIANGLE CID,398272,137126,38.9019864325,-77.0199212721,939831661,
398055,138735,19205017,2019/11/16 08:33:24+00,2019/11/16 04:15:26+00,2019/11/16 07:25:20+00,700 - 799 BLOCK OF FLORIDA AVENUE NW,ROBBERY,OTHERS,MIDNIGHT,1,1B,3,305,Cluster 3,003500 3,003500,Precinct 37,,398055,138735,38.9164804033,-77.0224275167,939831664,
394964.329999998,140772.690000001,19218368,2019/12/08 03:40:55+00,2019/12/07 23:56:26+00,2019/12/08 00:54:49+00,3319 - 3499 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,EVENING,3,3C,2,203,Cluster 15,001304 1,001304,Precinct 34,,394964.33,140772.69,38.9348242806,-77.0580805327,939831707,
399210.549999997,134299.539999999,19179727,2019/10/08 19:22:23+00,2019/10/08 17:50:54+00,2019/10/08 18:00:00+00,1000 - 1299 BLOCK OF SOUTH CAPITOL STREET,THEFT/OTHER,OTHERS,EVENING,6,6D,1,105,Cluster 9,010500 5,010500,Precinct 128,SOUTHWEST,399210.55,134299.54,38.8765259634,-77.009097938,939831745,
395524,138714,19080338,2019/05/10 18:15:23+00,2019/05/10 15:30:38+00,2019/05/10 16:41:19+00,2300 - 2399 BLOCK OF TRACY PLACE NW,THEFT F/AUTO,OTHERS,DAY,2,2D,2,208,Cluster 1,004100 3,004100,Precinct 13,,395524,138714,38.9162819823,-77.0516119742,939831782,
401147,134664,19113734,2019/06/30 02:04:12+00,2019/06/29 23:55:36+00,2019/06/30 00:30:18+00,1350 - 1399 BLOCK OF POTOMAC AVENUE SE,THEFT/OTHER,OTHERS,EVENING,6,6B,1,106,Cluster 26,007100 3,007100,Precinct 91,CAPITOL HILL,401147,134664,38.8798087686,-76.9867809044,939831809,
397229,138854,19114014,2019/06/30 14:46:02+00,2019/06/30 13:05:57+00,2019/06/30 13:45:21+00,2000 - 2099 BLOCK OF 14TH STREET NW,ROBBERY,OTHERS,DAY,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,,397229,138854,38.9175501783,-77.0319524842,939831810,
393839,139090,19148966,2019/08/22 23:01:38+00,2019/08/22 22:17:08+00,2019/08/22 22:52:58+00,2200 - 2298 BLOCK OF WISCONSIN AVENUE NW,THEFT/OTHER,OTHERS,EVENING,3,3B,2,204,Cluster 14,000300 1,000300,Precinct 11,,393839,139090,38.9196589159,-77.0710447823,939831851,
397162,140182,19195785,2019/11/01 17:47:01+00,2019/11/01 11:13:46+00,2019/11/01 16:35:33+00,3100 - 3299 BLOCK OF 14TH STREET NW,BURGLARY,OTHERS,DAY,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,,397162,140182,38.9295130123,-77.0327305535,939831855,
398186,136255,19151886,2019/08/27 17:08:58+00,2019/08/27 16:13:07+00,2019/08/27 16:35:32+00,600 - 699 BLOCK OF INDIANA AVENUE NW,THEFT/OTHER,OTHERS,DAY,2,2C,1,102,Cluster 8,005801 1,005801,Precinct 143,DOWNTOWN,398186,136255,38.8941399765,-77.0209104242,939831884,
399890,143127,19154514,2019/08/31 19:20:04+00,2019/08/31 15:44:55+00,2019/08/31 16:45:32+00,5500 - 5599 BLOCK OF SOUTH DAKOTA AVENUE NE,THEFT/OTHER,OTHERS,EVENING,4,4B,4,406,Cluster 19,009507 1,009507,Precinct 65,,399890,143127,38.9560469933,-77.0012690983,939831885,
398317,134827,19143434,2019/08/14 15:34:05+00,2019/08/14 09:20:15+00,2019/08/14 09:30:20+00,500 - 598 BLOCK OF G STREET SW,THEFT F/AUTO,OTHERS,DAY,6,6D,1,103,Cluster 9,010202 2,010202,Precinct 142,SOUTHWEST,398317,134827,38.8812762735,-77.0193968575,939831886,
401465,130920,19005842,2019/01/10 20:31:27+00,2019/01/10 19:12:47+00,,1450 - 1529 BLOCK OF ALABAMA AVENUE SE,ASSAULT W/DANGEROUS WEAPON,KNIFE,EVENING,8,8E,7,704,Cluster 38,007304 4,007304,Precinct 120,,401465,130920,38.8460807865,-76.9831239533,939831891,
393070,142276,19029539,2019/02/20 02:10:18+00,2019/02/19 21:27:47+00,2019/02/19 21:53:10+00,4500 - 4537 BLOCK OF WISCONSIN AVENUE NW,THEFT F/AUTO,OTHERS,EVENING,3,3E,2,202,Cluster 11,001004 2,001004,Precinct 31,,393070,142276,38.9483536271,-77.0799445766,939831894,
397610,137008,19132953,2019/07/29 14:05:30+00,2019/07/29 13:34:40+00,2019/07/29 13:40:29+00,1100 - 1199 BLOCK OF NEW YORK AVENUE NW,THEFT/OTHER,OTHERS,DAY,2,2F,2,209,Cluster 8,010100 2,010100,Precinct 129,DOWNTOWN,397610,137008,38.9009218959,-77.0275527374,939831924,
400212,137949,19067246,2019/04/21 02:26:31+00,2019/04/20 20:25:52+00,2019/04/20 21:55:33+00,1300 - 1399 BLOCK OF 5TH STREET NE,THEFT F/AUTO,OTHERS,EVENING,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,,400212,137949,38.9094019768,-76.997555701,939831938,
400530,132799,19210065,2019/11/24 04:14:23+00,2019/11/24 00:32:57+00,2019/11/24 01:32:22+00,2400 - 2499 BLOCK OF SHANNON PLACE SE,ROBBERY,OTHERS,MIDNIGHT,8,8A,7,703,Cluster 37,007401 1,007401,Precinct 119,ANACOSTIA,400530,132799,38.8630086846,-76.9938932245,939831940,
397229,138854,19197053,2019/11/03 16:40:29+00,2019/11/03 04:15:00+00,2019/11/03 04:16:25+00,2000 - 2099 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,DAY,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,,397229,138854,38.9175501783,-77.0319524842,939831959,
397329.189999998,137185.600000001,19209602,2019/11/23 10:43:39+00,2019/11/23 08:05:32+00,,1300 - 1399 BLOCK OF K STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,2,2F,2,209,Cluster 8,010100 3,010100,Precinct 129,DOWNTOWN,397329.19,137185.6,38.9025209714,-77.0307907014,939831960,
